date,base_regime,z_sigma,buy_th,sell_th,target_exp,actual_exp
2018-01-23,neutral,2.2604465059681393,0.6,0.3,0.5363099882698685,
2018-01-24,neutral,2.305920949126902,0.6,0.3,0.5319852323969316,
2018-01-25,neutral,2.2736230494880307,0.6,0.3,0.5350496410479352,
2018-01-26,neutral,2.285003690533039,0.6,0.3,0.5339658313939113,
2018-01-29,neutral,2.259618400209994,0.6,0.3,0.5363893956044202,
2018-01-30,neutral,2.610567345856682,0.6,0.3,0.5047190661350038,
2018-01-31,neutral,2.6703755735352526,0.6,0.3,0.49969111536500854,
2018-02-01,neutral,2.5893952204032655,0.6,0.3,0.5065232979666654,
2018-02-02,neutral,2.6028185679008793,0.6,0.3,0.5053779030446065,
2018-02-05,neutral,2.553043021895294,0.6,0.3,0.5096514084314746,
2018-02-06,neutral,2.4544224725025736,0.6,0.3,0.5183356210320832,
2018-02-07,bull,3.168120227504007,0.5499999999999999,0.32,0.5075788005128786,
2018-02-08,bull,3.495334790344546,0.5499999999999999,0.32,0.48325675523130274,
2018-02-09,bull,3.4389740312839265,0.5499999999999999,0.32,0.48727853334614574,
2018-02-12,bull,4.465698575273176,0.5499999999999999,0.32,0.4231294394831662,
2018-02-13,bull,4.381000540191042,0.5499999999999999,0.32,0.4277751072358449,
2018-02-14,bull,4.272247475580619,0.5499999999999999,0.32,0.43389191212488454,
2018-02-22,bull,3.963472292898476,0.5499999999999999,0.32,0.4522526937180009,
2018-02-23,bull,4.087287600550083,0.5499999999999999,0.32,0.44470672055647226,
2018-02-26,bull,3.5150494904884715,0.5499999999999999,0.32,0.48186558562717785,
2018-02-27,bull,3.488532921828629,0.5499999999999999,0.32,0.48373859535914526,
2018-02-28,bull,3.411301224106781,0.5499999999999999,0.32,0.48927780621704964,
2018-03-01,bull,3.358959276969666,0.5499999999999999,0.32,0.4931045595525134,
2018-03-02,bull,3.2937634168456356,0.5499999999999999,0.32,0.497955609281075,
2018-03-05,bull,3.1785176606698875,0.5499999999999999,0.32,0.5067683525066803,
2018-03-06,bull,3.1029720424780685,0.5499999999999999,0.32,0.5127165054041554,
2018-03-07,neutral,3.086761409027485,0.6,0.3,0.46728282375733765,
2018-03-08,neutral,3.031896511849871,0.6,0.3,0.47131055326622756,
2018-03-09,neutral,2.9930891745488366,0.6,0.3,0.4742016512906405,
2018-03-12,neutral,2.8940072803151096,0.6,0.3,0.4817465730756576,
2018-03-13,neutral,2.8183303856071675,0.6,0.3,0.48767295110154185,
2018-03-14,neutral,2.6891109254268644,0.6,0.3,0.49813661548402466,
2018-03-15,neutral,2.573846857042954,0.6,0.3,0.5078565243172141,
2018-03-16,neutral,2.513712956257411,0.6,0.3,0.5130795706784084,
2018-03-19,bear,2.4975374321439343,0.65,0.35,0.2572514570003889,
2018-03-20,bear,2.4082342334264752,0.65,0.35,0.26125269494067954,
2018-03-21,bear,2.370650177652464,0.65,0.35,0.2629741122341991,
2018-03-22,bear,2.281062145509956,0.65,0.35,0.2671703490878841,
2018-03-23,bear,2.2889206602863346,0.65,0.35,0.2667969112925622,
2018-03-26,bear,2.5350276153623796,0.65,0.35,0.2556079990842053,
2018-03-27,bear,2.503444348207702,0.65,0.35,0.25699111424849874,
2018-03-28,bear,2.491824977199484,0.65,0.35,0.25750373123555464,
2018-03-29,bear,2.5566324825640487,0.65,0.35,0.25467040843452904,
2018-03-30,bear,2.5056640639889216,0.65,0.35,0.2568934181556401,
2018-04-02,bear,2.4476626393609013,0.65,0.35,0.25947086057230456,
2018-04-03,bear,2.4079376054559525,0.65,0.35,0.2612661927981261,
2018-04-04,bear,2.3072093712344595,0.65,0.35,0.2659318577244843,
2018-04-09,bear,2.2587141499779895,0.65,0.35,0.2682380656595887,
2018-04-10,bear,2.218286325924774,0.65,0.35,0.2701914201738476,
2018-04-11,bear,2.3236918542258835,0.65,0.35,0.2651570304651924,
2018-04-12,bear,2.283319155045703,0.65,0.35,0.26706298869362655,
2018-04-13,bear,2.2578045255338703,0.65,0.35,0.2682817054172777,
2018-04-16,bear,2.2274998022988726,0.65,0.35,0.2697437530337739,
2018-04-17,bear,2.265814670124632,0.65,0.35,0.2678979014438659,
2018-04-18,bear,2.283991732949174,0.65,0.35,0.2670310125015937,
2018-04-19,bear,2.2644194872057772,0.65,0.35,0.2679646722692442,
2018-04-20,bear,2.2637882488839103,0.65,0.35,0.26799489308320334,
2018-04-23,bear,2.2727218753228295,0.65,0.35,0.2675678251765858,
2018-04-24,bear,2.228149471182023,0.65,0.35,0.2697122427101911,
2018-04-25,bear,2.3373316771163712,0.65,0.35,0.26451924020125545,
2018-04-26,bear,2.2498839369225703,0.65,0.35,0.2686623012131585,
2018-04-27,bear,2.253696412165831,0.65,0.35,0.2684789715337349,
2018-05-02,bear,2.2203714281782156,0.65,0.35,0.27008997856626177,
2018-05-03,bear,2.19279957418072,0.65,0.35,0.2714375540914703,
2018-05-04,bear,2.1823475861461037,0.65,0.35,0.27195191707020794,
2018-05-07,bear,2.085269403906414,0.65,0.35,0.27682413211271967,
2018-05-08,bear,2.1243058499640073,0.65,0.35,0.274844112925352,
2018-05-09,bear,2.1341234240040214,0.65,0.35,0.27435059234569936,
2018-05-10,bear,2.098649922347723,0.65,0.35,0.27614223560634515,
2018-05-11,bear,2.0707194305578924,0.65,0.35,0.27756945861496635,
2018-05-14,bear,2.0475737436494486,0.65,0.35,0.2787634089457442,
2018-05-15,bear,1.8402436122523056,0.65,0.35,0.289934800579293,
2018-05-16,bear,1.6778403252293634,0.65,0.35,0.29933107535335934,
2018-05-17,bear,1.6541743514380514,0.65,0.35,0.30075141629957336,
2018-05-18,bear,1.1080574708528237,0.65,0.35,0.337732045238217,
2018-05-21,bear,1.078900720608921,0.65,0.35,0.33996383275718933,
2018-05-22,bear,1.0331818623134865,0.65,0.35,0.3435233665270234,
2018-05-23,bear,1.008302285328574,0.65,0.35,0.34549191405019386,
2018-05-24,bear,0.8917057929940283,0.65,0.35,0.355026298017714,
2018-05-25,bear,0.887742660323996,0.65,0.35,0.35535962921632525,
2018-05-28,bear,0.8267369339198075,0.65,0.35,0.36057083261491096,
2018-05-29,bear,0.7687973452870741,0.65,0.35,0.3656636312972036,
2018-05-30,bear,0.7569990027307508,0.65,0.35,0.36671836827893856,
2018-05-31,bear,0.8696106897796348,0.65,0.35,0.35689269039776655,
2018-06-01,bear,1.0115050854835768,0.65,0.35,0.3452372344857986,
2018-06-04,bear,1.0208908356411304,0.65,0.35,0.3444930581865954,
2018-06-05,bear,0.9954034995851201,0.65,0.35,0.34652141211104615,
2018-06-06,bear,1.012000771488675,0.65,0.35,0.34519785218251764,
2018-06-07,bear,0.9651177560239314,0.65,0.35,0.3489629098523233,
2018-06-08,bear,0.9327553249022201,0.65,0.35,0.3516101328799851,
2018-06-11,bear,0.9625733702208974,0.65,0.35,0.34916959410663423,
2018-06-12,bear,0.9373139741816447,0.65,0.35,0.35123481102278764,
2018-06-13,bear,0.9839613355297643,0.65,0.35,0.34743980085913506,
2018-06-14,bear,0.986147199558296,0.65,0.35,0.34726397967948275,
2018-06-15,bear,0.957385746232288,0.65,0.35,0.3495917519148924,
2018-06-19,bear,0.9448554932101256,0.65,0.35,0.3506156602283302,
2018-06-20,neutral,1.2883187845062254,0.6,0.3,0.649118523746089,
2018-06-21,neutral,1.2861720880509397,0.6,0.3,0.6494201708504598,
2018-06-22,neutral,1.2845197623711786,0.6,0.3,0.6496525415220711,
2018-06-25,neutral,1.0598069875544698,0.6,0.3,0.6828828083947327,
2018-06-26,neutral,1.088891709787313,0.6,0.3,0.678391527058736,
2018-06-27,neutral,1.0625829970803615,0.6,0.3,0.6824515697089425,
2018-06-28,neutral,1.079345532685599,0.6,0.3,0.6798591266412652,
2018-06-29,neutral,1.0206939518303537,0.6,0.3,0.6890172714862114,
2018-07-02,neutral,1.238774975438416,0.6,0.3,0.6561524350253023,
2018-07-03,neutral,1.4457077557906666,0.6,0.3,0.6277409932355072,
2018-07-04,neutral,1.4295932421431041,0.6,0.3,0.629864843066557,
2018-07-05,neutral,1.4524429985582408,0.6,0.3,0.6268575445134212,
2018-07-06,neutral,1.443271685479552,0.6,0.3,0.628061141372242,
2018-07-09,neutral,1.3224656648650326,0.6,0.3,0.6443577141454983,
2018-07-10,neutral,1.5560617282073195,0.6,0.3,0.613572837179309,
2018-07-11,neutral,1.5290872919097818,0.6,0.3,0.6169766524157921,
2018-07-12,neutral,1.5706410430663236,0.6,0.3,0.6117487102782347,
2018-07-13,neutral,1.644053789224281,0.6,0.3,0.6027258732606797,
2018-07-16,neutral,1.5787878978256866,0.6,0.3,0.6107341123769755,
2018-07-17,neutral,1.5606357310332786,0.6,0.3,0.6129993795513023,
2018-07-18,neutral,1.505228864204029,0.6,0.3,0.6200188976648646,
2018-07-19,neutral,1.4583611948036928,0.6,0.3,0.6260833161178948,
2018-07-20,neutral,1.443265748001474,0.6,0.3,0.6280619220739914,
2018-07-23,neutral,1.412106487987199,0.6,0.3,0.6321858695839868,
2018-07-24,neutral,1.4289192523517973,0.6,0.3,0.6299539862748376,
2018-07-25,neutral,1.4051210487741337,0.6,0.3,0.6331178392954634,
2018-07-26,neutral,1.3927293259790463,0.6,0.3,0.6347778724619124,
2018-07-27,neutral,1.40885748724695,0.6,0.3,0.632618996894963,
2018-07-30,neutral,1.3789562337893588,0.6,0.3,0.6366332028767472,
2018-07-31,bear,1.3635094916701038,0.65,0.35,0.3193634651802304,
2018-08-01,bear,1.2773371087662435,0.65,0.35,0.3253322957771278,
2018-08-02,neutral,1.3089561627642745,0.6,0.3,0.6462328561202084,
2018-08-03,neutral,1.40166951236957,0.6,0.3,0.6335793446718943,
2018-08-06,neutral,1.423636276479374,0.6,0.3,0.6306535979989405,
2018-08-07,bear,1.4345309641444903,0.65,0.35,0.31460626947656467,
2018-08-08,neutral,1.6319699040412015,0.6,0.3,0.6041927061812818,
2018-08-09,neutral,1.6501561776304512,0.6,0.3,0.6019878226692231,
2018-08-10,neutral,1.8007046059470977,0.6,0.3,0.5843353780164059,
2018-08-13,neutral,1.7795362115616904,0.6,0.3,0.586754653850961,
2018-08-14,neutral,1.728575742072825,0.6,0.3,0.5926617715390878,
2018-08-15,neutral,1.7018194709081604,0.6,0.3,0.5958111137109625,
2018-08-16,neutral,1.786169938702105,0.6,0.3,0.5859943515198194,
2018-08-17,neutral,1.744003645008539,0.6,0.3,0.5908609203598149,
2018-08-20,neutral,1.7519003971484088,0.6,0.3,0.5899433849062822,
2018-08-21,neutral,1.7778997223580126,0.6,0.3,0.5869425180406336,
2018-08-22,neutral,1.8394505505313195,0.6,0.3,0.5799585034584245,
2018-08-23,neutral,1.8156725361117219,0.6,0.3,0.5826367411624899,
2018-08-24,neutral,1.725474583537495,0.6,0.3,0.5930250860079458,
2018-08-27,neutral,1.5956404058631193,0.6,0.3,0.608645969472963,
2018-08-28,neutral,1.7179707489879594,0.6,0.3,0.5939060391354167,
2018-08-29,neutral,1.6727755607976513,0.6,0.3,0.5992678272574359,
2018-08-30,neutral,1.627777505707057,0.6,0.3,0.6047032806427439,
2018-08-31,neutral,1.62682251873708,0.6,0.3,0.6048197051606298,
2018-09-03,neutral,1.6127393876296554,0.6,0.3,0.6065418301039268,
2018-09-04,neutral,1.5715125820774154,0.6,0.3,0.6116400090315111,
2018-09-05,bear,1.6001327211630356,0.65,0.35,0.30404587432661007,
2018-09-06,bear,1.6053915676230202,0.65,0.35,0.30372212060435566,
2018-09-07,bear,1.592682651641183,0.65,0.35,0.3045057110198882,
2018-09-10,bear,1.5863895250365074,0.65,0.35,0.3048952234063501,
2018-09-11,bear,1.5995130886473525,0.65,0.35,0.3040840666184181,
2018-09-12,bear,1.3591947627655796,0.65,0.35,0.3196571164373017,
2018-09-13,bear,1.3454563046656698,0.65,0.35,0.3205957343791826,
2018-09-14,bear,1.347083434373217,0.65,0.35,0.3204842804490282,
2018-09-17,bear,1.330239794372853,0.65,0.35,0.32164178815778244,
2018-09-18,bear,1.3103543064092003,0.65,0.35,0.3230191426232895,
2018-09-19,bear,1.3860528968893395,0.65,0.35,0.31783794053431946,
2018-09-20,bear,1.3373060502832177,0.65,0.35,0.32115517315715475,
2018-09-21,bear,1.3064376419822346,0.65,0.35,0.32329181935493695,
2018-09-25,bear,1.3514785441184483,0.65,0.35,0.3201836144626362,
2018-09-26,bear,1.1797994643727285,0.65,0.35,0.3323633642605024,
2018-09-27,bear,1.1962679565393426,0.65,0.35,0.33115497457882526,
2018-09-28,bear,1.1516700004134137,0.65,0.35,0.33444791193653545,
2018-10-08,bear,1.1541326704348742,0.65,0.35,0.3342643707474157,
2018-10-09,neutral,1.5160484096283007,0.6,0.3,0.6186355620186396,
2018-10-10,neutral,1.3423625918446127,0.6,0.3,0.6416157183886647,
2018-10-11,neutral,1.330222008167021,0.6,0.3,0.6432860297171563,
2018-10-12,neutral,1.6965289828110013,0.6,0.3,0.5964377971879884,
2018-10-15,neutral,1.6323140057814782,0.6,0.3,0.6041508377706878,
2018-10-16,neutral,1.6425467225050912,0.6,0.3,0.6029084235018818,
2018-10-17,neutral,1.6332164523356667,0.6,0.3,0.6040410605882804,
2018-10-18,neutral,1.6250031500094302,0.6,0.3,0.6050416324261819,
2018-10-19,neutral,1.6984403789995035,0.6,0.3,0.5962112311702381,
2018-10-22,neutral,1.8599549560249928,0.6,0.3,0.5776686817381892,
2018-10-23,neutral,2.1096902846395293,0.6,0.3,0.5511642444640513,
2018-10-24,neutral,2.1728620569242585,0.6,0.3,0.5448408179099604,
2018-10-25,neutral,2.099835036972955,0.6,0.3,0.5521640036770807,
2018-10-26,neutral,2.0794183692624526,0.6,0.3,0.5542467426616474,
2018-10-29,neutral,2.045764724493458,0.6,0.3,0.55771431711212,
2018-10-30,neutral,2.155422716039975,0.6,0.3,0.546571932331103,
2018-10-31,neutral,2.159272911450129,0.6,0.3,0.5461887975037741,
2018-11-01,neutral,2.1750459641101187,0.6,0.3,0.5446248048663532,
2018-11-02,neutral,2.1115029455026004,0.6,0.3,0.5509807543086269,
2018-11-05,neutral,2.223650386462174,0.6,0.3,0.5398612181124759,
2018-11-06,neutral,2.1702047259575847,0.6,0.3,0.545103889112838,
2018-11-07,neutral,2.129960084699089,0.6,0.3,0.5491193261006353,
2018-11-08,neutral,1.9814080121258464,0.6,0.3,0.5644677332346845,
2018-11-09,neutral,1.9267367602271426,0.6,0.3,0.5703346051743082,
2018-11-12,neutral,1.8341432184406654,0.6,0.3,0.580554158290297,
2018-11-13,neutral,1.844963202015194,0.6,0.3,0.579341097892163,
2018-11-14,neutral,1.8475511022149054,0.6,0.3,0.5790517115988405,
2018-11-15,neutral,1.8449341853082144,0.6,0.3,0.579344344261884,
2018-11-16,neutral,1.7665429229075094,0.6,0.3,0.5882495671005403,
2018-11-19,neutral,1.755190859024935,0.6,0.3,0.5895619017602931,
2018-11-20,bear,1.728914558079222,0.65,0.35,0.29631105235769956,
2018-11-21,bear,1.7843461542704409,0.65,0.35,0.29310159099125954,
2018-11-22,bear,1.7192427093340248,0.65,0.35,0.2968782631538821,
2018-11-23,bear,1.70834298519504,0.65,0.35,0.2975200915789529,
2018-11-26,bear,1.7739303173908063,0.65,0.35,0.2936993471616295,
2018-11-27,bear,1.7651071995423377,0.65,0.35,0.294207609234182,
2018-11-28,bear,1.6503489096196617,0.65,0.35,0.3009822711151024,
2018-11-29,bear,1.6784098029965766,0.65,0.35,0.29929706275777873,
2018-11-30,bear,1.6943129760410698,0.65,0.35,0.2983503428240653,
2018-12-03,bear,1.697432527160737,0.65,0.35,0.29816533736529044,
2018-12-04,bear,1.8197002294683708,0.65,0.35,0.29109067148874734,
2018-12-05,bear,1.8095043007594975,0.65,0.35,0.2916677730706916,
2018-12-06,bear,1.7716129726649943,0.65,0.35,0.29383266935393526,
2018-12-07,bear,1.773646102982087,0.65,0.35,0.29371569216308,
2018-12-10,bear,1.7438516859799087,0.65,0.35,0.29543930234846855,
2018-12-11,bear,1.7491104523804877,0.65,0.35,0.2951336135219698,
2018-12-12,bear,1.708861558742932,0.65,0.35,0.2974894925932411,
2018-12-13,bear,1.6993633176521634,0.65,0.35,0.298050946445634,
2018-12-14,bear,1.7203057732712443,0.65,0.35,0.296815812992989,
2018-12-17,bear,1.7365178997080504,0.65,0.35,0.2958666696616571,
2018-12-18,bear,1.7249516842601533,0.65,0.35,0.2965431949332178,
2018-12-19,bear,1.710018729195278,0.65,0.35,0.29742123520283004,
2018-12-20,bear,1.6488614971332296,0.65,0.35,0.3010721280563673,
2018-12-21,bear,1.6121408600665847,0.65,0.35,0.3033076185094354,
2018-12-24,bear,1.6227909725683707,0.65,0.35,0.302655847072644,
2018-12-25,bear,1.4383773390549586,0.65,0.35,0.3143526720259496,
2018-12-26,bear,1.4245248328308957,0.65,0.35,0.3152679099741419,
2018-12-27,bear,1.3872833141420804,0.65,0.35,0.31775509684782394,
2018-12-28,bear,1.3782060382111567,0.65,0.35,0.318367285448001,
2019-01-02,bear,1.3555908950812452,0.65,0.35,0.319902802205695,
2019-01-03,bear,1.0575429429374135,0.65,0.35,0.3416174598465293,
2019-01-04,bear,1.050548653517323,0.65,0.35,0.3421624953635185,
2019-01-07,bear,1.165956731214391,0.65,0.35,0.33338592944235573,
2019-01-08,bear,0.7277988407746382,0.65,0.35,0.36935512947925053,
2019-01-09,bear,0.6736266818464226,0.65,0.35,0.37434863195975976,
2019-01-10,bear,0.6516331682828541,0.65,0.35,0.3764147074741139,
2019-01-11,bear,0.6324959170175944,0.65,0.35,0.3782311101435515,
2019-01-14,bear,0.6308401693567065,0.65,0.35,0.37838908891906936,
2019-01-15,bear,0.51914140840476,0.65,0.35,0.38936011279940436,
2019-01-16,bear,0.4025730919416474,0.65,0.35,0.401508985838582,
2019-01-17,bear,-0.05009587707026705,0.65,0.35,0.45,
2019-01-18,bear,-0.22327874353857224,0.65,0.35,0.45,
2019-01-21,bear,-0.14485924758819,0.65,0.35,0.45,
2019-01-22,bear,-0.14584050342173052,0.65,0.35,0.45,
2019-01-23,bear,-0.11920004872030018,0.65,0.35,0.45,
2019-01-24,bear,-0.3753919843434011,0.65,0.35,0.45,
2019-01-25,bear,-0.4066503549042072,0.65,0.35,0.45,
2019-01-28,bear,-0.4508918937964379,0.65,0.35,0.45,
2019-01-29,bear,-0.47471912013914247,0.65,0.35,0.45,
2019-01-30,bear,-0.8583896352402401,0.65,0.35,0.45,
2019-01-31,bear,-0.8701336256602918,0.65,0.35,0.45,
2019-02-01,bear,-0.8547247948201269,0.65,0.35,0.45,
2019-02-11,bear,-0.8154607675689111,0.65,0.35,0.45,
2019-02-12,bear,-0.7314021311214214,0.65,0.35,0.45,
2019-02-13,bear,-0.7962711826472897,0.65,0.35,0.45,
2019-02-14,bear,-0.7313326660430227,0.65,0.35,0.45,
2019-02-15,neutral,-0.7673088965750104,0.6,0.3,0.9,
2019-02-18,neutral,-0.6968168947354332,0.6,0.3,0.9,
2019-02-19,bull,-0.44792846130133984,0.5499999999999999,0.32,0.9900000000000001,
2019-02-20,neutral,-0.4583626395859849,0.6,0.3,0.9,
2019-02-21,neutral,-0.49784378853116196,0.6,0.3,0.9,
2019-02-22,bull,-0.6822158055076135,0.5499999999999999,0.32,0.9900000000000001,
2019-02-25,bull,-0.5533386245408626,0.5499999999999999,0.32,0.9900000000000001,
2019-02-26,bull,0.3662545171744523,0.5499999999999999,0.32,0.8919912523626274,
2019-02-27,bull,0.25420929836464956,0.5499999999999999,0.32,0.9198496962356965,
2019-02-28,bull,0.2505465861133791,0.5499999999999999,0.32,0.9207897792818522,
2019-03-01,bull,0.24769577985642133,0.5499999999999999,0.32,0.9215228069063557,
2019-03-04,bull,0.3125131232478894,0.5499999999999999,0.32,0.9051395990752916,
2019-03-05,bull,0.2596228400201761,0.5499999999999999,0.32,0.9184637498430502,
2019-03-06,bull,0.24033685985564504,0.5499999999999999,0.32,0.9234204113993051,
2019-03-07,bull,0.07422408378244327,0.5499999999999999,0.32,0.9684356258898157,
2019-03-08,bull,0.11778925018471327,0.5499999999999999,0.32,0.9562106010838964,
2019-03-11,bull,0.5750054770974554,0.5499999999999999,0.32,0.8443484969094235,
2019-03-12,bull,0.49765974710155086,0.5499999999999999,0.32,0.8613954477895828,
2019-03-13,bull,0.4945845068660654,0.5499999999999999,0.32,0.8620874683736945,
2019-03-14,bull,0.46740815694290244,0.5499999999999999,0.32,0.868251631541549,
2019-03-15,bull,0.4863741434770958,0.5499999999999999,0.32,0.8639405033067086,
2019-03-18,bull,0.5062687635107633,0.5499999999999999,0.32,0.8594640581930054,
2019-03-19,bull,0.6298031221223512,0.5499999999999999,0.32,0.8326738271797819,
2019-03-20,bull,0.5371853959999885,0.5499999999999999,0.32,0.8525988971427635,
2019-03-21,bull,0.5281431895782143,0.5499999999999999,0.32,0.8545953809170916,
2019-03-22,bull,0.47536603185179627,0.5499999999999999,0.32,0.8664375114940576,
2019-03-25,bull,0.411396398577002,0.5499999999999999,0.32,0.881238496834467,
2019-03-26,bull,0.5698449943235028,0.5499999999999999,0.32,0.8454648296792177,
2019-03-27,bull,0.5557260698285055,0.5499999999999999,0.32,0.8485342232924167,
2019-03-28,bull,0.5671287475442085,0.5499999999999999,0.32,0.8460536037970027,
2019-03-29,bull,0.5477711293024569,0.5499999999999999,0.32,0.8502734290637614,
2019-04-01,bull,0.8290595651225434,0.5499999999999999,0.32,0.7928131919560504,
2019-04-02,bull,0.9212656769089972,0.5499999999999999,0.32,0.7756312620897361,
2019-04-03,bull,0.9204735138542945,0.5499999999999999,0.32,0.7757757036339744,
2019-04-04,bull,0.8418336121892424,0.5499999999999999,0.32,0.7903875564877474,
2019-04-08,bull,0.8286278994986487,0.5499999999999999,0.32,0.7928954200648656,
2019-04-09,neutral,0.742719756103878,0.6,0.3,0.7360061152722169,
2019-04-10,neutral,0.7362233745247353,0.6,0.3,0.7371810286381268,
2019-04-11,neutral,0.7185195497045676,0.6,0.3,0.74040200535384,
2019-04-12,neutral,0.8810885350933305,0.6,0.3,0.71184140877666,
2019-04-15,neutral,0.8752858717117539,0.6,0.3,0.7128228651344238,
2019-04-16,neutral,0.8810686632115167,0.6,0.3,0.7118447652738231,
2019-04-17,neutral,0.9626655910746066,0.6,0.3,0.6983241971862109,
2019-04-18,neutral,0.9050937441214877,0.6,0.3,0.7078097476202192,
2019-04-19,neutral,0.9101486125635176,0.6,0.3,0.7069665991864981,
2019-04-22,neutral,0.8902195243039144,0.6,0.3,0.7103024636178624,
2019-04-23,bull,1.0228878014257958,0.5499999999999999,0.32,0.7575373007739812,
2019-04-24,neutral,1.0222192786663467,0.6,0.3,0.6887759756901819,
2019-04-25,neutral,0.9403867673696733,0.6,0.3,0.7019645482881562,
2019-04-26,neutral,1.0915534057208753,0.6,0.3,0.6779834551519461,
2019-04-29,neutral,1.1517733352431028,0.6,0.3,0.6688804128157323,
2019-04-30,neutral,1.137655760944726,0.6,0.3,0.6709924664856327,
2019-05-06,neutral,1.1251771381253433,0.6,0.3,0.6728704618290376,
2019-05-07,neutral,1.9583146044360753,0.6,0.3,0.5669311404085193,
2019-05-08,neutral,1.921828056232429,0.6,0.3,0.57086733928982,
2019-05-09,neutral,1.9463065274045754,0.6,0.3,0.5682205754808255,
2019-05-10,neutral,1.9801002093107594,0.6,0.3,0.5646066664658288,
2019-05-13,bull,2.1385492992233557,0.5499999999999999,0.32,0.6030831108046089,
2019-05-14,bull,2.171728157498841,0.5499999999999999,0.32,0.5994483450358616,
2019-05-15,bull,2.0891791682212024,0.5499999999999999,0.32,0.6085739772944646,
2019-05-16,bull,2.1461571590957456,0.5499999999999999,0.32,0.6022457753251977,
2019-05-17,bull,2.0390895521922787,0.5499999999999999,0.32,0.6142479976568606,
2019-05-20,bull,1.9765074818658048,0.5499999999999999,0.32,0.6214875576973844,
2019-05-21,bull,1.968451931308502,0.5499999999999999,0.32,0.6224318480056233,
2019-05-22,bull,1.9726299667570566,0.5499999999999999,0.32,0.621941731097873,
2019-05-23,bull,1.952675715459614,0.5499999999999999,0.32,0.6242895102030804,
2019-05-24,bull,1.9075890875862247,0.5499999999999999,0.32,0.6296601504398898,
2019-05-27,bull,1.202711136385824,0.5499999999999999,0.32,0.7275060952399162,
2019-05-28,bull,1.195701604235587,0.5499999999999999,0.32,0.7286320475530186,
2019-05-29,bull,1.2042256000495413,0.5499999999999999,0.32,0.7272632815238743,
2019-05-30,bull,1.194321849485243,0.5499999999999999,0.32,0.7288540904180936,
2019-05-31,bull,1.0944589332236325,0.5499999999999999,0.32,0.745292416928599,
2019-06-03,bull,1.0569923421249028,0.5499999999999999,0.32,0.7516526663265285,
2019-06-04,neutral,1.0415920768063953,0.6,0.3,0.6857259767325232,
2019-06-05,neutral,1.0315768276837638,0.6,0.3,0.6872993691354577,
2019-06-06,neutral,1.0069014813591586,0.6,0.3,0.6912068420456076,
2019-06-10,neutral,0.6822243899060435,0.6,0.3,0.7470942286890799,
2019-06-11,neutral,0.6245920041880811,0.6,0.3,0.7579728630956694,
2019-06-12,neutral,0.8138115988856333,0.6,0.3,0.7233892350115729,
2019-06-13,bear,0.8057662464629239,0.65,0.35,0.36239765946240804,
2019-06-14,bear,0.7897330926555242,0.65,0.35,0.3638068963781603,
2019-06-17,bear,0.7623909935391625,0.65,0.35,0.3662355862571941,
2019-06-18,bear,0.5612797675055121,0.65,0.35,0.38514737180874803,
2019-06-19,bear,0.5556614851659606,0.65,0.35,0.38570377951257545,
2019-06-20,bear,0.5938280503431399,0.65,0.35,0.3819552734030379,
2019-06-21,bear,0.8052815805767031,0.65,0.35,0.3624400992125276,
2019-06-24,bear,0.7997398754793998,0.65,0.35,0.36292606596022287,
2019-06-25,bear,0.6574562684266855,0.65,0.35,0.3758654676604524,
2019-06-26,bear,0.6465469607072649,0.65,0.35,0.3768957579568594,
2019-06-27,bear,0.6117960180512226,0.65,0.35,0.38021567010814744,
2019-06-28,bear,0.626378916175158,0.65,0.35,0.37881540513106504,
2019-07-01,bear,0.2505543889794486,0.65,0.35,0.4185398975144256,
2019-07-02,bear,0.28051224417918297,0.65,0.35,0.41507030885156987,
2019-07-03,neutral,0.2741497178115029,0.6,0.3,0.831604738668959,
2019-07-04,neutral,0.25413981793159707,0.6,0.3,0.8362431922151697,
2019-07-05,neutral,0.22427524241225388,0.6,0.3,0.8432630898331118,
2019-07-08,neutral,0.2261674482096372,0.6,0.3,0.8428148170540819,
2019-07-09,neutral,0.346259434406146,0.6,0.3,0.8153076140115962,
2019-07-10,neutral,0.3366386978660442,0.6,0.3,0.8174449217858412,
2019-07-11,neutral,0.21414326510086035,0.6,0.3,0.845671540532264,
2019-07-12,neutral,0.20623500830059505,0.6,0.3,0.8475609764932936,
2019-07-15,neutral,0.21076194417153224,0.6,0.3,0.8464783717981976,
2019-07-16,neutral,-0.019134079837847214,0.6,0.3,0.9,
2019-07-17,neutral,-0.022520454093351138,0.6,0.3,0.9,
2019-07-18,neutral,-0.030767972336076692,0.6,0.3,0.9,
2019-07-19,neutral,-0.06707150026031411,0.6,0.3,0.9,
2019-07-22,neutral,-0.17716938644728075,0.6,0.3,0.9,
2019-07-23,neutral,-0.172088438185017,0.6,0.3,0.9,
2019-07-24,neutral,-0.1790554106276411,0.6,0.3,0.9,
2019-07-25,neutral,-0.29924724454732543,0.6,0.3,0.9,
2019-07-26,neutral,-0.33494750602627343,0.6,0.3,0.9,
2019-07-29,neutral,-0.34148288669378946,0.6,0.3,0.9,
2019-07-30,neutral,-0.3500283617988745,0.6,0.3,0.9,
2019-07-31,neutral,-1.5083195750977076,0.6,0.3,0.9,
2019-08-01,neutral,-1.5029044178513142,0.6,0.3,0.9,
2019-08-02,neutral,-1.5542983464456854,0.6,0.3,0.9,
